DrawNo,DrawDate,DrawnNo1,DrawnNo2, DrawnNo3, DrawnNo4, DrawnNo5, DrawnNo6,Jackpot
390113,20130625,04,13,14,15,27,57,3780100220
390213,20130626,05,10,14,18,24,55,3810930663
390313,20130629,18,19,36,38,44,58,3848237862
390413,20130630,05,09,15,38,56,57,3884625285
390513,20130702,17,20,29,34,40,48,3914008282
390613,20130703,02,25,26,33,35,36,3947018045
390713,20130706,08,12,15,16,36,48,3985733365
390813,20130707,14,34,37,44,46,52,4023999665
390913,20130710,03,07,15,19,23,52,4064321375
391013,20130713,09,20,21,25,31,50,4104682124
391113,20130714,04,10,24,30,35,45,4144162923
391213,20130717,19,21,40,43,52,58,4185009014
391313,20130720,05,20,44,53,54,57,4226832868
391413,20130721,08,15,19,32,34,37,4267128695
391513,20130724,07,16,34,42,49,53,0913947977
391613,20130727,11,14,23,41,47,49,0933820973
391713,20130728,07,18,23,41,47,56,0952218209
391813,20130731,04,07,14,31,39,51,0970086560
391913,20130803,01,05,07,14,40,44,0988187858
392013,20130804,03,15,21,34,47,56,1005788513
392113,20130807,02,05,16,34,46,55,1023909116
392213,20130810,01,03,05,29,44,48,0906491099
392313,20130811,09,24,33,37,42,48,0923145022
392413,20130813,02,09,11,36,41,57,0937286507
392513,20130814,17,20,38,44,49,54,0952467030
392613,20130817,13,23,41,48,49,57,0968999332
392713,20130818,10,16,43,46,51,57,0984910442
392813,20130821,02,17,30,34,39,57,1001357802
392913,20130824,13,25,27,29,32,37,1018510152
393013,20130825,07,26,38,42,45,52,1034940852
393113,20130827,11,31,42,52,53,58,1048576474
393213,20130828,06,15,16,20,39,57,1063392561
393313,20130831,06,11,24,43,46,55,1080361585
393413,20130901,07,23,32,34,49,51,1096383877
393513,20130903,12,14,15,23,26,41,1109802783
393613,20130904,05,09,12,14,15,16,1124557094
393713,20130907,01,21,36,37,40,44,1141376826
393813,20130908,03,17,21,29,47,55,1157509872
393913,20130911,02,08,19,22,26,32,1174058690
394013,20130914,03,18,20,37,54,58,1191090777
394113,20130915,01,13,24,26,32,44,1210365247
394213,20130918,16,27,36,43,55,56,1229967902
394313,20130921,04,14,15,24,42,49,1250654354
394413,20130922,12,14,19,27,46,47,1270760226
394513,20130925,07,11,12,22,26,28,1291106052
394613,20130928,04,09,13,15,45,58,1312374299
394713,20130929,21,24,32,33,56,58,1332585562
394813,20131001,11,14,26,32,41,56,1349578538
394913,20131002,05,08,12,36,50,57,1367958543
395013,20131005,09,18,30,35,50,54,1388861211
395113,20131006,03,11,15,25,32,58,1408813572
395213,20131009,06,21,35,36,39,48,1429366891
395313,20131012,16,27,31,44,46,54,1450277066
395413,20131013,06,23,26,28,48,57,1470492619
395513,20131016,04,12,23,35,37,44,1490898791
395613,20131019,08,20,28,31,50,52,1511412856
395713,20131020,26,41,43,44,54,58,1531189470
395813,20131023,09,19,30,38,47,57,1551138256
395913,20131026,05,12,21,32,42,51,1571587042
396013,20131027,08,15,22,24,33,58,1591062141
396113,20131029,12,15,22,31,45,57,1607778984
396213,20131030,10,27,28,45,49,52,1625739927
396313,20131102,03,09,30,37,38,50,1646087183
396413,20131103,10,20,36,40,41,57,1665829334
396513,20131105,12,34,42,47,48,52,1682715990
396613,20131106,06,14,19,23,55,56,1700949134
396713,20131109,03,27,28,37,40,42,1722027692
396813,20131110,01,08,22,27,38,40,1742357788
396913,20131113,07,08,16,31,50,56,1762779332
397013,20131116,08,18,19,28,30,31,1783740129
397113,20131117,04,05,15,21,43,51,1804060787
397213,20131120,20,31,41,43,49,50,1824437715
397313,20131123,05,07,17,28,43,54,1845663920
397413,20131124,10,15,16,36,42,55,1865832712
397513,20131126,22,27,33,36,38,56,1882811031
397613,20131127,16,21,34,37,42,50,1901161578
397713,20131130,04,13,25,35,36,43,1922700953
397813,20131201,05,08,15,30,48,54,1943347150
397913,20131203,07,08,25,31,49,53,1960204562
398013,20131204,05,07,12,16,32,44,1978937491
398113,20131207,01,08,09,33,36,45,2000469788
398213,20131208,09,14,24,25,31,56,2021674686
398313,20131211,02,08,33,40,53,58,2044412401
398413,20131214,06,19,20,37,53,55,2067535215
398513,20131215,36,39,47,48,49,58,2089494152
398613,20131218,12,16,27,42,45,54,2112589224
398713,20131221,12,17,24,29,39,51,2137030498
398813,20131222,22,32,35,38,45,51,2160484786
398913,20131225,13,28,40,49,53,56,2186012932
399013,20131228,05,12,21,37,40,56,2210678359
399113,20131229,09,10,11,17,35,57,0908433826
399213,20131231,03,11,19,34,36,53,0925057004
399314,20140101,01,32,38,41,48,52,0941776135
399414,20140104,03,05,21,24,27,41,0959342613
399514,20140105,16,24,33,37,41,45,0976509549
399614,20140107,03,19,20,22,41,47,0990303615
399714,20140108,12,13,14,15,38,45,1006173970
399814,20140111,01,11,37,41,43,48,1024642349
399914,20140112,20,32,35,44,47,48,1042522283
400014,20140115,05,08,20,25,49,50,1060729329
400114,20140118,03,16,21,40,44,54,1080073726
400214,20140119,04,06,10,13,48,56,1098515793
400314,20140122,19,20,25,41,50,54,1117953998
400414,20140125,03,14,22,25,30,50,1138417799
400514,20140126,02,09,28,33,44,54,1158169317
400614,20140128,14,18,21,28,35,47,1175812371
400714,20140129,02,21,24,29,37,55,1195598137
400814,20140201,03,10,13,14,22,25,1218457688
400914,20140202,30,33,39,42,51,52,1240527093
401014,20140204,11,15,30,41,54,55,1260330448
401114,20140205,09,10,11,18,25,58,1281181922
401214,20140208,24,25,32,35,40,56,1304440515
401314,20140209,04,08,10,26,52,58,1326244798
401414,20140211,10,15,22,34,51,53,1343829866
401514,20140212,18,19,34,36,44,48,1363138584
401614,20140215,01,08,27,42,43,45,1385518871
401714,20140216,01,05,18,19,25,55,1407196313
401814,20140219,09,15,23,42,46,55,1429029339
401914,20140222,02,10,17,26,37,38,1451868727
402014,20140223,02,11,16,34,43,57,0908357964
402114,20140225,07,08,11,34,57,58,0923553716
402214,20140226,11,17,22,30,35,38,0939694913
402314,20140301,02,08,31,35,42,52,0957983255
402414,20140302,08,09,19,31,34,42,0975174215
402514,20140304,09,14,24,29,36,44,0989392276
402614,20140305,10,14,15,16,40,43,1004868237
402714,20140308,08,16,21,29,37,53,1022908903
402814,20140309,01,08,10,31,34,37,1040157563
402914,20140312,04,24,32,36,42,55,1057675921
403014,20140315,10,24,31,50,56,57,1075743328
403114,20140316,06,16,18,32,33,55,1093021589
403214,20140319,09,11,16,20,43,44,1110791484
403314,20140322,17,20,24,27,33,52,1129261722
403414,20140323,06,15,26,34,37,43,1146941170
403514,20140325,08,10,20,28,53,58,1161586086
403614,20140326,03,22,28,31,40,55,1177489617
403714,20140329,27,32,33,37,39,47,1195668993
403814,20140330,04,32,44,49,52,55,1213495373
403914,20140402,11,16,20,43,46,54,1231788005
404014,20140405,01,06,20,26,50,53,1250842541
404114,20140406,10,32,36,43,47,56,1269067319
404214,20140408,06,14,42,45,50,58,1283944610
404314,20140409,22,25,38,45,49,51,1300052416
404414,20140412,08,09,21,26,31,37,1318169515
404514,20140413,10,14,21,32,52,57,1335838810
404614,20140416,15,26,32,40,47,54,1353582393
404714,20140419,05,12,38,54,55,58,1372072150
404814,20140420,01,04,06,11,25,30,1389788921
404914,20140423,08,14,22,45,46,52,1407515916
405014,20140426,14,17,27,31,37,43,1426113996
405114,20140427,20,23,32,35,40,41,1444201137
405214,20140429,07,10,16,36,51,57,1459451086
405314,20140430,03,27,29,39,40,54,1475850541
405414,20140503,01,08,16,35,41,43,1494436752
405514,20140504,03,05,12,29,35,40,1512660601
405614,20140506,04,07,18,32,40,41,1528171168
405714,20140507,03,11,16,25,38,56,1545221702
405814,20140510,17,23,38,42,43,49,1564319066
405914,20140511,06,13,23,37,46,51,1583067296
406014,20140514,10,25,39,45,52,55,1601726794
406114,20140517,03,10,35,38,53,54,1621278827
406214,20140518,13,24,42,49,53,55,1641552724
406314,20140521,08,29,37,39,45,48,1662629566
406414,20140524,16,20,22,24,28,34,1684680095
406514,20140525,01,02,05,18,21,41,1706377128
406614,20140528,20,23,27,50,55,56,1728685057
406714,20140531,04,18,19,42,43,53,1751891169
406814,20140601,06,12,16,28,37,42,1773845673
406914,20140603,07,09,21,35,44,52,1792425234
407014,20140604,08,16,18,29,37,40,1812632350
407114,20140607,14,16,20,44,57,58,1835777830
407214,20140608,01,24,30,36,47,49,1858337582
407314,20140611,28,30,31,35,36,47,1881020242
407414,20140614,17,19,20,32,50,53,1904723422
407514,20140615,05,07,15,22,31,55,1927426317
407614,20140618,12,26,31,41,51,52,1949766063
407714,20140621,03,06,21,39,52,54,1972955658
407814,20140622,07,19,20,26,37,54,1996078329
407914,20140624,05,09,17,28,32,48,2015765926
408014,20140625,21,24,26,30,45,57,2038003427
408114,20140628,15,42,49,54,55,56,2063930257
408214,20140629,04,09,10,11,49,52,2088771216
408314,20140702,22,23,30,31,41,43,2114456805
408414,20140705,10,19,27,29,34,48,2141411090
408514,20140706,01,07,15,29,36,37,2167298452
408614,20140709,12,21,25,37,39,58,2193957013
408714,20140712,12,26,35,37,39,46,2221064522
408814,20140713,01,20,25,26,42,44,2247215933
408914,20140716,11,20,29,39,49,58,2273362053
409014,20140719,02,15,35,44,53,54,2300750486
409114,20140720,19,29,37,46,51,54,2327114181
409214,20140723,15,22,23,29,34,44,2354912809
409314,20140726,06,15,16,31,38,44,2383200497
409414,20140727,04,06,29,33,36,45,2410239581
409514,20140730,25,32,44,52,54,58,2437847304
409614,20140802,10,13,26,40,47,53,2466419133
409714,20140803,02,07,10,22,38,54,2423653423
409814,20140805,09,12,18,19,20,51,2446441546
409914,20140806,24,30,36,45,52,56,2471649157
410014,20140809,10,18,30,50,56,57,2500708616
410114,20140810,04,07,24,34,40,48,2528682205
410214,20140813,01,15,42,44,49,54,2556633700
410314,20140816,14,25,28,42,48,55,2585121016
410414,20140817,21,34,36,47,50,53,2612500654
410514,20140820,09,17,21,30,39,42,2640267751
410614,20140823,29,30,36,42,46,53,2669110923
410714,20140824,08,11,13,31,33,54,2696241098
410814,20140826,11,24,31,38,40,53,2719200821
410914,20140827,12,13,15,24,29,31,2744746842
411014,20140830,02,20,45,49,54,55,2773739163
411114,20140831,15,17,19,39,51,52,2801800911
411214,20140902,05,22,24,26,42,46,2824538340
411314,20140903,01,08,34,39,46,55,2850410401
411414,20140906,04,15,39,44,51,57,2880208455
411514,20140907,01,03,13,30,44,58,2909407554
411614,20140910,05,21,23,33,42,55,2939855400
411714,20140913,02,05,07,21,44,48,2971465836
411814,20140914,12,14,15,21,36,47,3002075844
411914,20140917,01,02,14,33,37,46,3034261426
412014,20140920,19,23,31,33,51,54,3066979040
412114,20140921,03,04,10,13,46,57,3099019477
412214,20140924,01,15,25,37,48,56,3131370725
412314,20140927,02,19,31,39,46,49,3165056520
412414,20140928,02,03,26,35,45,48,3197628989
412514,20140930,02,06,11,17,47,49,3225118523
412614,20141001,03,16,24,40,43,44,3255188635
412714,20141004,03,12,16,38,47,52,3289145844
412814,20141005,04,06,13,14,26,55,3322073668
412914,20141007,04,11,15,28,39,57,3348325394
413014,20141008,02,18,27,29,47,57,3378702026
413114,20141011,20,22,27,30,49,54,3412508942
413214,20141012,20,23,28,39,41,47,3445101645
413314,20141015,01,17,21,24,48,54,3478264060
413414,20141018,06,15,44,45,54,58,3512505625
413514,20141019,03,06,09,36,52,53,3545895267
413614,20141022,13,16,20,22,29,40,3581117168
413714,20141025,02,06,10,16,24,54,3616048207
413814,20141026,36,37,44,46,55,58,3649737005
413914,20141028,12,17,20,26,36,46,3678615283
414014,20141029,08,10,11,36,39,44,3710815737
414114,20141101,05,15,30,34,39,51,3748476146
414214,20141102,01,04,06,36,38,44,3784955160
414314,20141104,12,14,19,28,29,32,3814693226
414414,20141105,07,10,19,28,41,42,3848432503
414514,20141108,13,17,20,33,34,39,3886745135
414614,20141109,05,06,21,27,33,51,3924379160
414714,20141112,17,24,31,37,43,53,3962003461
414814,20141115,14,22,27,32,34,58,4001584646
414914,20141116,20,27,32,39,54,57,4041608916
415014,20141119,09,13,21,24,36,53,4083267605
415114,20141122,11,12,21,33,47,50,4124249689
415214,20141123,15,17,18,49,52,58,4163915887
415314,20141125,17,18,24,42,47,50,4197094247
415414,20141126,06,10,42,46,49,54,4234082127
415514,20141129,04,15,17,27,29,44,4275314962
415614,20141130,01,35,40,42,47,49,4316624802
415714,20141202,12,14,20,31,38,47,4349675963
415814,20141203,22,31,38,42,45,50,4387228478
415914,20141206,07,22,23,46,49,57,4429789783
416014,20141207,03,18,20,23,39,54,4471548286
416114,20141210,12,17,24,34,36,58,4514046242
416214,20141213,02,12,29,31,34,55,4557707074
416314,20141214,07,23,30,32,49,55,4599724478
416414,20141217,08,24,26,32,46,48,4642492275
416514,20141220,09,14,18,34,46,53,4686973140
416614,20141221,02,11,22,44,49,54,4729138978
416714,20141224,01,09,15,17,50,53,4774740820
416814,20141227,01,08,16,20,38,39,4820969646
416914,20141228,11,19,24,30,37,41,4865778553
417014,20141230,11,23,25,46,49,54,4906034054
417114,20141231,04,12,25,38,40,49,4506488442
417215,20150103,06,14,31,32,40,54,4554850542
417315,20150104,06,12,14,18,33,57,4600358219
417415,20150106,02,06,22,36,46,55,4636626094
417515,20150107,03,09,27,42,43,56,4677126840
417615,20150110,10,12,33,40,45,46,4723215025
417715,20150111,06,12,23,46,48,56,4768057251
417815,20150114,06,08,26,45,47,51,4813808528
417915,20150117,08,10,12,34,47,49,4860654041
418015,20150118,06,09,12,13,20,26,4906366923
418115,20150121,24,42,44,48,53,55,3970435406
418215,20150124,05,10,21,23,29,54,4016522161
418315,20150125,12,13,15,22,24,46,4060091973
418415,20150127,14,16,17,24,39,57,0910607068
418515,20150128,04,05,15,18,24,25,0930174545
418615,20150131,02,12,36,45,53,58,0949240306
418715,20150201,12,24,25,51,52,57,0967024001
418815,20150203,09,15,18,38,52,57,0981383561
418915,20150204,07,19,37,41,47,58,0996898132
419015,20150207,12,18,20,27,42,47,1014232163
419115,20150208,14,19,30,45,50,57,1031103446
419215,20150211,08,17,20,31,52,54,1047815642
419315,20150214,09,13,21,28,29,34,1065758567
419415,20150215,25,35,39,43,45,48,1083062497
419515,20150217,21,27,30,42,52,57,1098668373
419615,20150218,10,13,36,40,50,56,1116748364
419715,20150221,05,19,21,51,54,55,1134769725
419815,20150222,01,22,29,47,55,56,1152461542
419915,20150224,08,13,14,17,31,54,1167450588
420015,20150225,03,07,24,26,33,51,1183627749
420115,20150228,19,28,38,43,53,55,1201489021
420215,20150301,14,30,41,49,54,58,1218739326
420315,20150303,18,22,36,48,54,55,1232840342
420415,20150304,04,07,09,20,30,39,1248262749
420515,20150307,06,21,26,35,41,42,1265179578
420615,20150308,02,09,24,31,49,53,1281603486
420715,20150311,18,19,27,32,36,39,1297982706
420815,20150314,05,10,19,24,26,33,1314654647
420915,20150315,07,12,13,24,32,57,1330740360
421015,20150318,14,16,18,32,48,54,1346731335
421115,20150321,06,22,33,34,39,45,1362488648
421215,20150322,06,23,42,43,45,56,1377627629
421315,20150325,10,15,26,41,53,55,1393004205
421415,20150328,13,14,15,32,47,54,1408440054
421515,20150329,02,19,24,27,39,49,1423228471
421615,20150331,01,04,10,21,48,54,1435628144
421715,20150401,12,14,22,27,31,46,1449036682
421815,20150404,32,33,39,41,54,56,1463986689
421915,20150405,05,07,11,38,44,51,1478297057
422015,20150407,08,20,24,32,33,54,1489605783
422115,20150408,14,20,31,40,50,56,1502565873
422215,20150411,08,35,38,48,49,58,1516611548
422315,20150412,07,14,40,41,48,53,1530382234
422415,20150415,06,13,18,24,35,50,1543949216
422515,20150418,01,42,48,53,57,58,1558060814
422615,20150419,09,36,40,44,50,57,1571506461
422715,20150422,07,12,16,24,31,58,1584897482
422815,20150425,09,11,25,26,29,45,1598723580
422915,20150426,16,26,28,37,43,56,1612247805
423015,20150428,26,33,34,38,44,51,1625168284
423115,20150429,04,05,06,29,32,44,1639904720
423215,20150502,02,09,32,41,47,56,1656876103
423315,20150503,18,20,22,38,47,58,1673335975
423415,20150505,03,13,24,27,28,31,1686684668
423515,20150506,06,25,26,41,49,52,1702222333
423615,20150509,19,29,32,35,43,48,1720066517
423715,20150510,20,35,36,39,45,53,1737769131
423815,20150513,02,04,28,36,52,53,1755151496
423915,20150516,09,29,30,31,37,42,1773219832
424015,20150517,21,24,25,28,31,51,1790644168
424115,20150520,11,14,15,31,56,58,1807823902
424215,20150523,25,42,44,48,50,54,1825995413
424315,20150524,02,19,25,53,57,58,1843578121
424415,20150526,03,04,23,33,35,58,1857833362
424515,20150527,15,17,19,27,36,46,1873696567
424615,20150530,06,19,25,39,46,58,1892023805
424715,20150531,07,11,21,25,35,39,1909664929
424815,20150602,05,26,31,40,44,57,1923917954
424915,20150603,05,16,23,28,55,57,1940095258
425015,20150606,39,40,41,45,56,58,1958486059
425115,20150607,14,18,31,39,44,52,1976721634
425215,20150610,03,07,19,30,42,49,1995705599
425315,20150613,01,11,22,31,36,40,2016110627
425415,20150614,08,13,20,31,35,44,2036338907
425515,20150617,17,27,36,43,46,47,2056599290
425615,20150620,02,04,11,31,45,53,2077401071
425715,20150621,27,32,38,44,56,58,2097942735
425815,20150624,01,05,25,49,51,54,2118596940
425915,20150627,29,46,47,48,54,57,2140059882
426015,20150628,03,08,24,25,26,41,2160977493
426115,20150701,02,07,16,23,48,54,2181909547
426215,20150704,22,25,26,46,51,52,2203552955
426315,20150705,08,09,21,30,35,56,2224839792
426415,20150708,27,30,42,51,54,58,2246182328
426515,20150711,01,07,09,20,27,57,2268013924
426615,20150712,11,20,27,37,46,48,2289161551
426715,20150715,02,10,19,30,32,38,2310470196
426815,20150718,03,04,12,49,50,53,2332053043
426915,20150719,04,25,29,47,54,55,2352744786
427015,20150722,09,15,29,34,51,56,2374371820
427115,20150725,08,10,12,27,29,38,2396154081
427215,20150726,01,14,23,25,30,48,2417402451
427315,20150728,01,12,16,24,52,53,2434515547
427415,20150729,02,32,33,40,46,55,2453637436
427515,20150801,01,17,21,25,33,46,2474915765
427615,20150802,28,32,45,50,54,57,2495919248
427715,20150804,07,11,14,19,47,51,2512461202
427815,20150805,03,10,22,23,29,46,2531619055
427915,20150808,07,08,18,40,43,56,2553047176
428015,20150809,08,17,21,30,32,41,2574022774
428115,20150812,06,25,30,32,34,43,2594894840
428215,20150815,01,07,12,28,35,40,2616312236
428315,20150816,16,19,21,23,25,57,2637071403
428415,20150819,27,30,34,39,47,48,2658422590
428515,20150822,08,31,32,33,43,49,2680790865
428615,20150823,06,08,12,39,49,58,2702787626
428715,20150826,26,37,44,45,47,48,2724831648
428815,20150829,06,12,15,34,37,44,2747508302
428915,20150830,01,04,09,15,56,57,2769154641
429015,20150901,07,09,20,30,37,38,2786681722
429115,20150902,12,14,46,51,52,57,2806558436
429215,20150905,05,24,30,39,45,48,2828957027
429315,20150906,01,15,18,23,24,57,2851221627
429415,20150909,02,03,34,41,49,57,2873227754
429515,20150912,11,20,29,35,37,39,2895573792
429615,20150913,01,35,40,46,52,54,2917471025
429715,20150916,01,09,23,32,44,55,2939758433
429815,20150919,01,24,37,44,49,57,2962188484
429915,20150920,06,13,22,44,45,55,2984060692
430015,20150923,12,13,14,26,27,39,3006259226
430115,20150926,05,20,22,28,38,57,3030250694
430215,20150927,03,04,05,36,44,46,3053410045
430315,20150929,09,28,29,34,37,38,3072630318
430415,20150930,08,10,24,30,36,44,3094061657
430515,20151003,06,12,20,39,50,55,3118471328
430615,20151004,19,25,33,49,55,57,3142380428
430715,20151006,21,37,38,40,43,54,3160989590
430815,20151007,11,15,29,49,52,55,3182770707
430915,20151010,04,05,11,38,51,56,3207807219
431015,20151011,24,45,46,51,54,55,3232147321
431115,20151014,10,22,27,38,43,53,3257144365
431215,20151017,27,28,41,43,44,56,3282377645
431315,20151018,14,18,31,41,44,57,3306697941
431415,20151021,08,13,14,27,30,45,3331574293
431515,20151024,01,08,23,44,45,54,3356761241
431615,20151025,15,17,20,43,54,58,3381371756
431715,20151027,01,04,33,35,37,54,3402954818
431815,20151028,31,32,36,43,48,58,3426087070
431915,20151031,03,13,22,40,44,47,3452933604
432015,20151101,03,15,37,50,55,56,3478495998
432115,20151103,03,15,17,23,25,27,3499340107
432215,20151104,05,24,32,38,49,53,3523164622
432315,20151107,27,29,34,41,50,52,3549859862
432415,20151108,33,47,49,53,56,57,3576018137
432515,20151111,06,14,18,35,50,54,3602132511
432615,20151114,21,27,39,50,51,53,3629429567
432715,20151115,05,09,14,41,44,55,3655298625
432815,20151118,01,07,12,29,34,41,3681471772
432915,20151121,09,12,37,41,45,47,3708588004
433015,20151122,05,26,28,46,51,53,3734852385
433115,20151124,04,06,24,27,43,49,3755560215
433215,20151125,15,24,27,41,48,58,3778857918
433315,20151128,03,11,18,35,47,56,3805583832
433415,20151129,27,41,48,49,51,58,3831394689
433515,20151201,22,33,40,50,54,56,3852329460
433615,20151202,20,21,24,45,49,52,3876281531
433715,20151205,35,38,41,42,43,52,3902899551
433815,20151206,06,23,24,32,34,57,3930671152
433915,20151209,06,18,46,47,56,58,3959723104
434015,20151212,07,16,22,48,53,56,3989814952
434115,20151213,04,12,17,38,39,41,4019426606
434215,20151216,01,19,32,38,51,58,4051584732
434315,20151219,15,16,25,26,40,57,4084515416
434415,20151220,04,11,26,33,46,47,0909672277
434515,20151223,10,21,25,30,45,46,0925077524
434615,20151226,08,23,31,32,42,45,0939124772
434715,20151227,13,15,20,23,52,57,0952377083
434815,20151229,05,12,21,30,31,46,0963684594
434915,20151230,06,07,31,50,52,55,0976217686
435016,20160102,01,21,29,34,57,58,0989634232
435116,20160103,05,26,27,28,33,51,1002496296
435216,20160105,19,20,23,25,29,54,1013150654
435316,20160106,07,13,16,19,26,42,1024936142
435416,20160109,13,16,25,32,33,47,1037949571
435516,20160110,01,11,14,32,45,55,1050927107
435616,20160113,14,29,39,43,45,47,1063756996
435716,20160116,07,10,24,36,37,45,1077113196
435816,20160117,14,15,17,34,51,55,1090167666
435916,20160120,04,05,40,46,52,55,1103082282
436016,20160123,03,04,25,28,31,57,1116367697
436116,20160124,02,16,33,44,54,56,1129412944
436216,20160126,16,35,36,37,47,53,1140101122
436316,20160127,04,07,10,14,29,34,1151999366
436416,20160130,01,10,12,34,36,49,1165385811
436516,20160131,03,05,26,28,47,50,1178486828
436616,20160203,02,06,09,21,26,29,1191675575
436716,20160206,17,20,25,43,48,52,1206519261
436816,20160207,27,33,36,50,51,57,1221709937
436916,20160209,37,43,44,48,53,55,1234466109
437016,20160210,13,27,31,40,46,55,1248144202
437116,20160213,07,13,16,23,28,29,1262400015
437216,20160214,10,11,24,25,34,44,1276193223
437316,20160216,08,15,31,36,55,56,1287365456
437416,20160217,03,06,13,31,52,54,1299601323
437516,20160220,03,10,21,27,42,50,1313165517
437616,20160221,20,32,39,43,53,58,1326767606
437716,20160223,19,29,39,48,55,58,1337459931
437816,20160224,08,16,27,33,48,57,1349351954
437916,20160227,14,19,30,33,44,52,1362350940
438016,20160228,03,11,15,26,34,37,1375167744
438116,20160301,12,14,15,24,30,44,1385773625
438216,20160302,08,19,25,26,31,35,1397451077
438316,20160305,10,19,26,42,44,45,1410384569
438416,20160306,17,18,32,42,49,52,1423291892
438516,20160309,04,11,33,39,43,44,1435693138
438616,20160312,11,25,28,40,42,45,1448547837
438716,20160313,05,08,35,36,46,47,1461024659
438816,20160316,12,13,16,21,27,50,1473453433
438916,20160319,11,29,45,49,51,52,1486268593
439016,20160320,17,22,29,32,38,46,1498797681
439116,20160323,14,20,21,36,47,58,1511286515
439216,20160326,04,07,20,22,23,26,1524326542
439316,20160327,17,22,26,29,44,50,1537006424
439416,20160329,16,32,33,39,44,54,1547585350
439516,20160330,03,05,11,14,23,56,1559255151
439616,20160402,01,06,17,29,31,34,1572420947
439716,20160403,09,10,32,33,46,58,1585322407
439816,20160405,06,09,17,18,28,53,1595769415
439916,20160406,02,10,37,45,52,54,1607549898
440016,20160409,03,04,27,40,44,51,1620464371
440116,20160410,05,19,31,39,42,44,1633089913
440216,20160413,02,20,24,34,41,51,1645422519
440316,20160416,17,25,31,34,37,52,1657976489
440416,20160417,02,04,06,13,23,33,1670363507
440516,20160420,04,10,11,17,33,44,1682702334
440616,20160423,05,28,34,51,54,55,1695605510
440716,20160424,11,23,27,29,37,55,1708162769
440816,20160426,12,15,16,35,36,46,1718505888
440916,20160427,05,08,15,36,40,52,1730067724
441016,20160430,04,12,29,36,40,51,1742815745
441116,20160501,01,09,10,13,26,31,1755343904
441216,20160503,05,14,24,33,46,57,1765620313
441316,20160504,15,19,36,40,41,51,1777079261
441416,20160507,10,28,31,32,41,52,1789740052
441516,20160508,11,35,37,42,43,56,1802402059
441616,20160511,01,35,36,38,42,58,1814876664
441716,20160514,06,11,21,24,29,56,1827800289
441816,20160515,10,37,44,46,54,56,1840457219
441916,20160518,11,14,33,40,47,53,0900447991
442016,20160521,04,06,08,15,18,34,0912091766
442116,20160522,04,16,49,51,55,56,0923418367
442216,20160525,01,13,28,41,46,54,0934558854
442316,20160528,10,17,19,46,50,52,0945960959
442416,20160529,02,03,09,25,45,53,0957173732
442516,20160531,27,29,30,41,42,53,0966623744
442616,20160601,01,10,11,38,48,54,0976771525
442716,20160604,02,10,15,34,46,54,0988002817
442816,20160605,24,31,47,49,53,58,0999197644
442916,20160608,02,05,11,15,42,46,1010398262
443016,20160611,05,07,39,43,52,57,1021900181
443116,20160612,10,17,19,20,40,42,1033251235
443216,20160615,08,30,36,47,50,52,1044571258
443316,20160618,02,14,33,39,42,52,1056342303
443416,20160619,10,12,23,37,46,55,1067744694
443516,20160622,02,06,09,34,36,51,1079468049
443616,20160625,04,10,11,12,42,48,1091318316
443716,20160626,03,05,13,44,53,54,1103038310
443816,20160629,12,21,27,41,54,55,1114574049
443916,20160702,11,12,30,35,37,51,1126618153
444016,20160703,02,08,14,28,44,49,1138434672
444116,20160706,01,02,04,06,40,46,1150499225
444216,20160709,08,19,26,33,41,43,1162491205
444316,20160710,01,15,33,42,49,53,1174320380
444416,20160712,02,17,19,33,47,56,1184185521
444516,20160713,12,19,21,26,40,57,1195017914
444616,20160716,10,29,36,38,47,49,1206854525
444716,20160717,19,31,36,41,43,49,1218629789
444816,20160720,36,40,45,52,54,58,1230226660
444916,20160723,01,02,10,20,37,57,1242300722
445016,20160724,06,25,29,36,48,58,1254232928
445116,20160727,01,20,23,28,53,58,1266044585
445216,20160730,02,05,12,35,36,41,1278285028
445316,20160731,01,13,18,19,45,53,1290378252
445416,20160803,01,12,37,47,50,52,1302342204
445516,20160806,08,18,19,25,29,33,1314662298
445616,20160807,05,19,33,44,50,57,1326777473
445716,20160809,19,21,22,34,41,56,1336605863
445816,20160810,04,07,11,14,16,44,1347548938
445916,20160813,09,10,25,31,34,55,1359642377
446016,20160814,22,30,37,41,46,48,1371613265
446116,20160817,07,09,10,11,39,50,1383497781
446216,20160820,11,13,16,17,27,46,1395754025
446316,20160821,07,23,28,39,43,58,1407878209
446416,20160824,02,16,26,32,49,58,1419847095
446516,20160827,05,11,16,18,19,34,1432219098
446616,20160828,09,15,16,33,45,49,1444538334
446716,20160830,07,13,16,32,42,53,1454552910
446816,20160831,05,06,21,36,37,43,1465966670
446916,20160903,12,22,25,26,29,39,1477839889
447016,20160904,06,11,13,19,53,58,1489542866
447116,20160906,03,17,30,31,34,36,1499223323
447216,20160907,12,22,24,38,43,48,1510402992
447316,20160910,03,12,18,19,46,51,1522652229
447416,20160911,16,23,31,39,43,55,1534710418
447516,20160914,14,18,24,41,43,45,1546460299
447616,20160917,11,14,34,40,42,51,1558553023
447716,20160918,06,18,21,31,48,54,1570235408
447816,20160921,03,10,16,17,20,25,1581917221
447916,20160924,12,21,22,39,41,54,1594043478
448016,20160925,30,42,43,46,52,58,1605916983
